id,contents,key word,date
ariesd, 柯這時又信專家了,嬌生, 114.42.154.199 09/18 06:37 
Anvec, 不啊 柯自己有說吧那是邀請黃立民主持的會議中有人建議但是柯也只是當做建議之一而已他自己也說 沒有混打的數據,嬌生,124.155.174.232 09/18 06:58 
jimmy1688, 要打兩劑以上的垃圾就不用浪費錢了,嬌生,    219.85.6.53 09/18 07:07 
k092236, 好唷 如果買得到也不錯,嬌生,   39.13.66.189 09/18 07:07 
flyboring, 直接買BNT比較實際，有藥證，產量大，中國又不需要。,嬌生,   61.230.59.97 09/18 07:08 
lain2002, 牙醫專家還是藥劑師專家？,嬌生,   101.9.45.184 09/18 07:23 
twhuang28, 梁文傑？不買高端？三小中央那廢物，還想建議併單？居心叵測,嬌生,118.150.253.191 09/18 07:25 
nosheep, 為啥智障綠畜不知道預算是編列明年的,嬌生, 111.82.138.225 09/18 07:26 
eterbless, 嬌生品質好像有點問題美國自己也不愛打,嬌生, 180.29.102.240 09/18 07:34 
diiky, 難得梁說人話……,嬌生, 111.248.171.65 09/18 07:40 
xhung, 智障梁文傑,嬌生,   42.72.254.13 09/18 07:45 
Lawlight, 就說是第三劑加強劑了，一直跳針今年沒有衝啥啦,嬌生,  49.216.90.177 09/18 07:55 
blacwhte, 中央買不到的 台北市也不准買 這很綠,嬌生, 223.141.59.111 09/18 07:56 
xsoho, novavx根本還沒有是買心情好？都還沒實測,嬌生,  111.83.215.46 09/18 07:57 
bakasensei, J&J是最適合年輕人的疫苗 一劑解決,嬌生, 116.241.31.112 09/18 08:04 
Qcloud, 人家不會買novavax打自家疫苗臉,嬌生,   42.72.16.197 09/18 08:09 
BREAKFAST204, 竟然不買最頂的高端，塔綠班們悲憤,嬌生,  106.1.235.138 09/18 08:18 
plih, 請趕快通過讓總統候選人去買，買不到就不要嘴,嬌生,    36.226.0.29 09/18 08:19 
labihua, 買得到Nova就可以選總統了 用說的比較快,嬌生, 223.140.72.134 09/18 08:22 
ADK1208, novavax不用想，這支進來某國產還有什麼,嬌生,118.163.229.175 09/18 08:24 
ethantw, 不是很難理解沒疫苗的困難在哪裡？為什麼你規劃的疫苗時程是ㄧ年後拿到？現在就給我生出來啊,嬌生,   61.227.52.51 09/18 08:27 
neon7134, 嬌生的關注度相較起來真的比較低 不知道為什麼,嬌生, 27.247.166.166 09/18 08:27 
kilhi, 買不到吧,嬌生,   1.35.179.235 09/18 08:32 
Solzeta, Novavax沒EUA，不是更難買？,嬌生,  49.216.184.91 09/18 08:34 
LemonUrsus, NOVAVAX澳洲有買啊而且有數據有三期 價錢也...,嬌生, 36.236.174.121 09/18 08:38 
DOOT, 跟中央併單會弄到貨進不來吧,嬌生,220.134.131.232 09/18 08:43 
lovelock110, ccc,嬌生,   39.8.196.224 09/18 08:44 
draw7755, 這87在講啥 郭董的貨不就來了 永遠就只,嬌生,   42.72.98.100 09/18 08:48 
gft823, nova很棒啊,嬌生,  101.136.72.53 09/18 08:49 
Dayton, novavax很認真在做臨床 支持,嬌生,     39.8.2.125 09/18 08:53 
Centerpan, 好的塔綠班,嬌生,118.170.226.204 09/18 08:55 
therockwx, 北市買得到就是師父好棒棒，買不到就是塔綠斑在卡，這局怎麼輸？,嬌生,  27.240.224.85 09/18 08:56 
ZhouGongJin, 若買的到NOVA自費打也ok,嬌生, 223.141.151.79 09/18 08:57 
skyesp,,嬌生,  119.14.28.149 09/18 08:58 
Lions, 台灣國的高端遠勝他兄弟Novavax,嬌生,  223.138.39.42 09/18 09:04 
dragonjj, Novavax 今年肯定有，差不多難關都解決了！,嬌生,  1.162.215.216 09/18 09:06 
kevinpc, 是誰建議買嬌生的?塔綠斑不要來亂了好嗎,嬌生,  36.225.115.60 09/18 09:07 
cutecoffee, 拜託，快買,嬌生, 27.242.198.207 09/18 09:11 
DARKMS, 綠圾咖下單高端結果沒幾個打，居心叵測？,嬌生,   223.139.1.89 09/18 09:15 
Matix1211, 高端可以混打，跟附加台灣價值的效果，不先買嗎？,嬌生,   27.53.145.13 09/18 09:25 
shuhao233, 小市民夫人說了，請師傅尊重市民疫苗選擇權，支那國藥柯興和俄國人造衛星記得買,嬌生, 180.217.138.12 09/18 09:26 
yeaho, 換自己當家就知道沒辦法保證了,嬌生,   114.45.24.18 09/18 09:32 
as999, 後年3000萬劑到貨打第二劑，又要3級幾次？,嬌生, 223.139.187.62 09/18 09:48 
susanna026, 推 要快買,嬌生,  111.71.29.198 09/18 09:54 
lazybr, 進novavax來示範給高端看看什麼叫作安全有效的疫苗嗎？,嬌生,     1.200.20.9 09/18 10:11 
jerrylin, novavax你買不到其實我一直想問  DPP怎都沒買嬌生?,嬌生,  114.38.223.39 09/18 10:14 
landgis, 推,嬌生,118.160.141.199 09/18 10:15 
ringil, Novavax會直接打臉某些人 怎麼可能給買,嬌生, 61.223.195.165 09/18 10:19 
chiralman, 專家是自己跟自己說的嗎？,嬌生, 218.166.36.188 09/18 10:31 
matuser, 高端聖蟑士出沒注意！,嬌生,    39.10.34.92 09/18 10:32 
tmpss90105, 不可能買的到，打嘴砲用的,嬌生, 114.137.81.195 09/18 10:41 
josephbb65, 高端也是同樣作法啊 怎不買xdd,嬌生,223.138.194.102 09/18 10:53 
newstarisme, 嬌生？梁文傑有做過功課嗎？,嬌生, 101.137.102.61 09/18 10:55 
s8800892000, JJ能當第三劑？,嬌生,  223.137.78.55 09/18 11:05 
gg86300, 不要想了 只有高端,嬌生,   101.12.45.60 09/18 11:08 
x001611, 白癡建議 本來該給中央買單,嬌生,   36.224.215.8 09/18 11:16 
AioTakumi, 專家有塔綠班懂疫苗嗎？,嬌生,  219.85.139.77 09/18 11:27 
monononoke, 阿北救我買三小嬌生幹,嬌生, 110.30.152.227 09/18 11:38 
ApAzusa126, 有人拿嬌生打第三劑？嬌生就最適合一開始到貨不穩定的時間,嬌生,   39.12.167.50 09/18 11:42 
ax710755, 綠議員造反？ 不買高端？,嬌生,  49.217.130.97 09/18 12:00 
CelicaGT, 第二劑都還不知在？哈，乞食下大願。,嬌生,   42.72.247.63 09/18 12:29 
herro760920, 梁本來就垃圾議員常講垃圾話,嬌生,  123.194.1.128 09/18 12:39 
JackaLMeI, 怎不叫柯p買高端 嘻嘻,嬌生,  223.140.84.27 09/18 13:08 
yrchen0426, 內文看起來就只是正常討論而已吧,嬌生,  27.246.64.209 09/18 13:10 
interact, 塔綠班：高端比novavax好呀,嬌生,  110.26.252.48 09/18 13:12 
shi21, 推,嬌生,  36.227.35.143 09/18 14:19 
miha80425, 嬌生問題多 效果差 畢竟是設計成一劑,嬌生,  114.38.36.188 09/18 14:33 
awdqse, 綠色只支持高端好嗎，小心皇上砍頭,嬌生,   111.250.2.87 09/18 15:49 
justiceyes, 梁文傑先問你們黨，為什麼我還打不到,嬌生, 220.137.32.164 09/18 18:52 
jtsu5223, 美國技轉的高端美國政府一定準備來搶貨了吧,嬌生,   101.12.59.30 09/18 19:12 
smile6615, 梁文傑閉嘴 誰要跟中央併單 請鬼抓藥單！梁文傑有鬼胎,嬌生,  223.136.15.56 09/18 20:50 
jimmmh888, 小凱準備出征,嬌生,   1.170.68.241 09/18 22:38 
FenderJBass, 梁文傑怎麼不建議買高端,嬌生,   1.200.51.223 09/19 15:13 
james732, 秒選高端,嬌生,114.136.212.155 09/09 20:31 
kcclasaki, 樓下都打什麼,嬌生, 118.171.25.149 09/09 20:31 
panda1221, https//i.imgur.com/LGvGEOP.jpg,嬌生,   1.174.162.76 09/09 20:32 
james732, 我想打二樓ㄉ體液,嬌生,114.136.212.155 09/09 20:32 
huei252, 高端,嬌生,   223.141.65.1 09/09 20:32 
kps1247, 我在PTT打高端 明天出門打AZ,嬌生, 220.130.168.39 09/09 20:32 
ramses0619, 炫耀文...哼,嬌生,   61.223.25.70 09/09 20:32 
AustinRivers, 嬌娃,嬌生,   114.36.92.41 09/09 20:34 
ghghfftjack, 秒選嬌生 只要一次,嬌生,118.167.246.208 09/09 20:34 
tudou5566, 疫苗問題我一律推薦高端,嬌生,  223.137.67.51 09/09 20:35 
kcclasaki, 我體內沒有疫苗：（,嬌生, 118.171.25.149 09/09 20:35 
ayanami00, 500美再考慮,嬌生, 220.135.82.166 09/09 20:36 
tudou5566, 嬌生保護力跟AZ一樣啊,嬌生,  223.137.67.51 09/09 20:37 
Mazeway, 跳樓好還是燒碳？,嬌生,   101.10.59.95 09/09 20:37 
jhjhs33504, 嬌生真有錢,嬌生, 220.135.175.72 09/09 20:38 
wsdykssj, 高端,嬌生,    1.167.40.88 09/09 20:40 
LoveMakeLove, 嬌生不就AZ一劑版？,嬌生,  36.226.215.11 09/09 20:41 
pinkowa, 嬌生打兩劑不就無敵了?,嬌生,  1.162.100.227 09/09 20:56 
etiennechiu, 嬌生跟AZ一樣，都是腺病毒載體的疫苗你要是不喜歡AZ就不用考慮嬌生，兩者本質是差不多的,嬌生, 180.217.43.153 09/09 21:01 
mightymouse, 嬌生原始數據第二劑沒什麼用啊,嬌生,  114.37.154.83 09/09 21:16 
info1994, 嬌生第二劑根本沒啥變化,嬌生,   42.77.35.235 09/09 21:29 
yeng1217, 高端,嬌生,114.137.137.252 09/10 09:14 
ah937609, 下篇 強生,嬌生,180.217.250.174 08/29 21:08 
whitenoise, 看指揮中心有沒要買JJ啊,嬌生,  114.40.14.141 08/29 21:08 
xxxluke, 自己飛去美國打啊,嬌生,   101.12.90.83 08/29 21:09 
laladiladi, 五樓jj很大管,嬌生,  110.28.72.224 08/29 21:09 
bkebke, 跟打一劑AZ有9成像，如非供貨比較快,嬌生,  111.251.25.65 08/29 21:09 
dvdr2001, 嬌生聽說比AZ爛很多 打第二劑還沒起色,嬌生,  36.224.209.23 08/29 21:10 
bkebke, 有bnt都有人要退az了，來了也沒市場,嬌生,  111.251.25.65 08/29 21:11 
NaouZ, 看 bnt 封測有沒有人登出，有的話國民黨就會開始測風向了。,嬌生,    1.163.0.158 08/29 22:22 
qqq87112, 垃圾爛貨,嬌生,   114.42.96.30 08/17 08:42 
dustree, 比高端呢?,嬌生, 219.91.108.104 08/17 08:43 
lucybelle, AZ便宜,嬌生,  101.12.93.161 08/17 08:43 
Mazeway, 看看以色列 bnt都滅了,嬌生,  49.216.239.72 08/17 08:43 
js52666, 只有嬰兒油能打他唯一的優勢是打一針吧,嬌生,122.118.224.202 08/17 08:43 
hhppp, 錢都拿去買高端了吧,嬌生,  211.72.86.181 08/17 08:46 
lucybelle, 希望高端成功,嬌生,  101.12.93.161 08/17 08:47 
amazgo, 我們有最高端的疫苗了,嬌生,  101.10.14.238 08/17 08:53 
orzooozro, 嬌聲爛歸爛，還是有完整的做完疫苗程序，反觀高端,嬌生,    101.9.39.15 08/17 08:57 
labell, BNT證明 效力打折  難怪日韓台都追家莫德納 餒國製造很稀少,嬌生,   36.230.31.49 08/17 08:57 
wuu831, 買太多有人會不高興,嬌生,223.140.185.181 08/17 09:02 
Forcast, 只有洗髮精,嬌生,  1.160.107.153 08/17 09:03 
suger77, 買了 誰打高端 嬌生只要打一劑耶,嬌生,  111.71.12.129 08/17 09:04 
Mazeway, bnt跟莫還不都mrna有差嗎？,嬌生,  49.216.239.72 08/17 09:06 
samkiller200, 國外疫苗買太多有人會不高興,嬌生,  101.10.19.228 08/17 09:10 
JuiFu617, 買嬌生還不如買az,嬌生,   39.9.207.149 08/17 09:17 
specialrain, 你買了嬌生 低端誰用?,嬌生,  60.251.198.46 08/17 10:31 
cyc92261, 某人會不開心,嬌生,  36.236.42.104 08/17 10:32 
jerry8148, 都是they的,嬌生,    39.11.1.132 08/07 14:18 
s820912gmail, 水喔,嬌生,  101.10.15.172 08/07 14:18 
horseorange, 不就DELTA日常,嬌生,     61.64.0.73 08/07 14:19 
F93935, 醫療專機真有錢,嬌生, 49.216.177.124 08/07 14:19 
ferocious, 瑟瑟發抖,嬌生,   1.168.244.78 08/07 14:19 
takeda3234, 怕爆 海關守好啊,嬌生, 36.228.238.156 08/07 14:19 
xpradax, 嬌生疫苗效力已經夠低 還只打一劑 本來對抗病毒幾乎等同沒打,嬌生,  118.165.7.126 08/07 14:19 
almondchoco, ...........,嬌生,  114.43.233.79 08/07 14:19 
KONAMI, 我們有高端 怕什麼delta,嬌生,218.173.200.138 08/07 14:20 
popo123456, 又開放外國人來台了？,嬌生,111.252.185.182 08/07 14:20 
s81048112, 沒問題! 反正很多人把疫苗當解藥在吵,嬌生,    39.9.222.61 08/07 14:21 
AustinRivers, 穩,嬌生,   36.230.7.112 08/07 14:21 
HellFly, 本來就沒限制過了==,嬌生,  1.169.233.138 08/07 14:22 
JingPingKing, 凶 怕.jpg,嬌生,  1.165.155.244 08/07 14:22 
zuihao, 穩啦 一天沒有確診超過500例 林北都無感,嬌生,  223.138.186.2 08/07 14:22 
apollo999, 叫聲真的是很爛的疫苗 大家還一直去國,嬌生,   39.11.41.127 08/07 14:23 
takeda3234, 再爆一次 明年中央要出10倍卷了,嬌生, 36.228.238.156 08/07 14:23 
apollo999, 外打。沈默不留在國內打高端,嬌生,   39.11.41.127 08/07 14:23 
your0207, 打嬌生的無症狀好嗎，不懂這個新聞標題想讓人誤解什麼,嬌生, 114.136.187.83 08/07 14:23 
yaomac, 機組人員打完疫苗不用隔離等著看到時候華航機師2.0上演吧,嬌生, 61.228.197.243 08/07 14:23 
venomsoul, 反正根據某執政黨說起點是在萬華我就兩腿開開等人幹了，國門守住也沒用啊，因為國內有蟲洞嘛,嬌生, 125.224.63.108 08/07 14:24 
cisyong, 500例會在宣佈一級後的第一個重大節日的,嬌生,  49.217.130.29 08/07 14:24 
tau123, 沒有疫苗... 只有綠共的算計...,嬌生,220.134.245.138 08/07 14:25 
cisyong, 後一星期發生。,嬌生,  49.217.130.29 08/07 14:25 
deman11d, 別吵了，高端打個一劑再說,嬌生,223.138.107.217 08/07 14:26 
psikyo, 再補一隻高端應該就毫無破綻了,嬌生,     1.174.4.39 08/07 14:27 
tim32142000, https//i.imgur.com/uVWcwiX.png,嬌生, 111.243.38.155 08/07 14:27 
fit8590, 7例DELTA 抖,嬌生,   61.228.37.38 08/07 14:28 
cheetah0224, 打嬌生無症狀 不就證明嬌生有用嗎？,嬌生,  49.216.163.58 08/07 14:30 
Danto18, 這些不是外國人吧? 不是禁止外國人嗎?,嬌生,  36.232.53.196 08/07 14:31 
urban, 嬌生本來就只打一劑不是？,嬌生,111.241.109.200 08/07 14:31 
onion27, 入關先打高端治百病,嬌生,111.240.205.220 08/07 14:32 
zakijudelo, 就不要其中某個病例形成破口流入市內喔,嬌生, 49.216.140.210 08/07 14:41 
loveponpon, 打嬌生無症狀 證明嬌生有用啊......,嬌生,    101.9.174.2 08/07 15:00 
s0920151048, 讚，一直境外,嬌生,114.136.170.225 08/07 15:01 
z5921361, 疫苗重點不是防重症嗎？,嬌生, 161.30.201.128 08/07 15:28 
derekg8, 有症狀還放進來？,嬌生, 220.141.232.23 08/07 15:29 
kenny945, 嬌生一劑爛？你的az還不見得有第二劑,嬌生, 49.217.136.154 08/07 15:32 
WinonaBecks, 時鐘有空說幹話 還不把邊境守好,嬌生,  219.87.225.98 08/07 15:41 
joesex1003, 一堆反智的人覺得打了就不會得？,嬌生,  101.10.45.192 08/07 15:56 
maxsho, 黑數一定更多，只能自求多福了,嬌生,  111.83.92.139 08/07 15:58 
guppys2005, 但是沒變重症？那不就打疫苗的目的？,嬌生, 99.106.169.135 08/07 16:13 
lolic, 做個嬰兒粉就跩上天了,嬌生,223.137.253.213 08/07 11:27 
R3hab, 你出錢啊,嬌生, 36.229.230.155 08/07 11:27 
Linlosehow, 太慢我們就不要了,嬌生,  61.230.13.150 08/07 11:27 
spectron, 科興呢？,嬌生,  180.217.196.4 08/07 11:27 
Padfoneman, 買沐浴乳,嬌生, 220.143.88.129 08/07 11:27 
ornv, 食鹽水,嬌生,106.107.167.122 08/07 11:27 
AUwalker, 丸惹 綠衛兵初蒸,嬌生,  202.7.185.140 08/07 11:27 
headcase, 就跟你說中共打壓 美國也不敢賣 懂？,嬌生,    39.8.135.58 08/07 11:27 
andy50814, 原廠授權書沒送來,嬌生,101.136.102.197 08/07 11:27 
nonumber, 李船長就是打嬌生,嬌生,  114.40.164.28 08/07 11:27 
ultraccs, 為了讓人打高端,嬌生,   111.82.27.30 08/07 11:28 
luxuryer, 效力比AZ還差,嬌生,  203.69.34.209 08/07 11:28 
ssabjm, 怕太好買到，不好交代,嬌生, 223.136.169.79 08/07 11:28 
Anvec, 就傻傻的等COVAX分配等CHO的COVAX分配啦 中國打壓啦,嬌生,124.155.174.232 08/07 11:28 
supervisorz, AZ比較好又比較便宜阿,嬌生,   124.6.14.103 08/07 11:29 
bightg30098, 黨有高端,嬌生, 101.137.24.251 08/07 11:29 
Anvec, 佛光山就被銃掉了,嬌生,124.155.174.232 08/07 11:29 
LBJ23K, 怎麼不早說,嬌生,    114.32.3.21 08/07 11:29 
Anvec, 民間要捐 指揮中心說只有政府能談 然後不談,嬌生,124.155.174.232 08/07 11:29 
ironkyoater, 中共打壓美國，懂嗎？,嬌生,  101.10.45.140 08/07 11:29 
Anvec, 說我們有談啦 但沒貨就沒訂 或是等COVAX,嬌生,124.155.174.232 08/07 11:30 
icui4cu, 我們有高端了,嬌生,    61.64.28.78 08/07 11:30 
Anvec, 呂秀蓮說有人要幫忙接洽輝瑞 也被已讀不回鴻海要捐也差點被指揮中心銃掉如果不是台GG壓著政府上,嬌生,124.155.174.232 08/07 11:31 
Nexpring, 我們有高端了,嬌生, 123.194.15.231 08/07 11:31 
lee85313xd, 你這種問題 很不健康,嬌生,  101.10.46.152 08/07 11:31 
ljuber, 建議打了還是要補第二劑,嬌生, 27.242.165.247 08/07 11:33 
SamZJ, 跟美國史上最友好但對方不賣啊,嬌生,223.139.174.139 08/07 11:33 
Anvec, 為什麼國外疫苗沒現貨就不訂? 高端訂了還沒,嬌生,124.155.174.232 08/07 11:33 
RealGarden, 綠共不想給台灣人打疫苗吧,嬌生,  101.10.94.125 08/07 11:33 
Anvec, 貨 還訂得那麼開心高端連批次跟批次的差異都還那麼大有幾批效果太好了 還不想收 這騙鬼啊反正下一步就是等高端打完 做做資料證明有效 再用媒體網軍側翼洗一波對吧,嬌生,124.155.174.232 08/07 11:35 
chein17, 柯韓糞四趴：我們要柯星啦,嬌生,    1.200.65.37 08/07 11:36 
coldy, 綠腦：4%柯粉就是要科興,嬌生, 61.220.250.170 08/07 11:37 
cosmite,,嬌生,220.134.215.159 08/07 11:37 
t7556281, 腦中只有國藥科興的人真的有病,嬌生,    42.77.55.53 08/07 11:38 
cutetititi, 綠共怕有了高端沒人打吧,嬌生,  36.231.33.160 08/07 11:38 
shinichi, 這早就講過 嬌生就不賣啊 叫我們找COVAX,嬌生,    61.216.26.1 08/07 11:38 
swgun, 你是不是想讓台灣人有一堆疫苗可以浪費 居心叵測,嬌生,   61.70.224.27 08/07 11:39 
Anvec, 綠粉沒資格嘲笑科興吧 執政黨現在惡搞,嬌生,124.155.174.232 08/07 11:39 
jerrylin, 因為是佛光山牽線  所以不要了,嬌生, 114.46.154.148 08/07 11:39 
Anvec, 台灣的藥劑審查在國際上公信力 會淪為跟對岸同等級你不信任科興 將來國際也不信任台灣,嬌生,124.155.174.232 08/07 11:40 
chen0625, 大部分提供covax還是可以訂啊,嬌生,  110.30.33.165 08/07 11:40 
kis28519, 進口油水少會很不方便,嬌生,   36.227.87.80 08/07 11:40 
chen0625, 少量就少量,嬌生,  110.30.33.165 08/07 11:40 
cttw19, 應該是訂的量過少 疫苗廠叫你去等covax分,嬌生,114.136.122.207 08/07 11:40 
Anvec, 嬌生就一直魯洨他啊 加錢啊,嬌生,124.155.174.232 08/07 11:41 
cttw19, 配了,嬌生,114.136.122.207 08/07 11:41 
sagarain, ？,嬌生,    1.164.142.5 08/07 11:41 
Anvec, 自己訂得少 別人不賣 就兩手一攤嗎那人家要牽線你不要就只會搞政治鬥爭 別人打壓,嬌生,124.155.174.232 08/07 11:43 
wmtsung, 買一堆高端給誰打？,嬌生,  36.228.107.43 08/07 11:44 
shinichi, 這篇一堆造謠 佛光山買不到是被嬌生打槍,嬌生,    61.216.26.1 08/07 11:44 
ab4daa, 我們有高端啊),嬌生,  36.234.54.234 08/07 11:45 
shinichi, 外媒有訪問到嬌生 嬌生說只賣給國家,嬌生,    61.216.26.1 08/07 11:45 
superflyfish, 居心叵測啦,嬌生,  36.237.147.84 08/07 11:45 
coffee112, 就不想訂太多吧 結果越排越後面？,嬌生,   101.9.236.85 08/07 11:46 
LoliCar, 買50萬這種量 人家沒叫你甲洨就偷笑了,嬌生,    36.229.85.2 08/07 11:46 
AZBTPATONY, 高端上了 就沒人送疫苗 也沒到貨了水真的很深 嘻嘻嘻,嬌生,   114.38.27.18 08/07 11:47 
fuyu1112, 嬌生生產堪憂 韓國訂的才到十幾萬劑而且很有可能要混打其他疫苗,嬌生,   36.228.76.31 08/07 11:48 
Anvec, BNT當初還不是說只跟政府談 結果咧https//www.nownews.com/news/5285883,嬌生,124.155.174.232 08/07 11:50 
marinsky, 因為在某些人眼裡疫苗只有兩種 顆星跟高端,嬌生,  61.231.41.225 08/07 11:50 
