contents,key word
所以拉不下臉買 黨的臉比人命重要,BioNTech
確實不見得要用BNT, 覺得很奇怪 為什
麼不能針對莫德納AZ就好,BioNTech
疫情期間相關概念股的股票漲價本來就是,BioNTech
必然，去年口罩廠跟今年航運也都是炒股,BioNTech
嗎？,BioNTech
啊不然咧？中國企業去談中國區代理時排,BioNTech
還在高端 當初不給進 為了高端利益,BioNTech
現在進了 還在高端 鄉民很難懂,BioNTech
民進黨自己解釋一下 為什麼採購價貴郭董1,BioNTech
億美金,BioNTech
中國是反人類國家 凡事小心就對了,BioNTech
除台灣他還能活嗎？,BioNTech
雞巴毛 你是蟑螂吧 還中國 民進黨自己有,BioNTech
問題吧,BioNTech
那叫你爬去簽 降低國格 你能簽？,BioNTech
輝瑞產量出來了 自然便宜,BioNTech
誰是蟑螂?,BioNTech
林全買到3000萬劑時候 是說只能買200萬劑,BioNTech
沒提到什麼國格 搞清楚,BioNTech
BNT搞到中國市場吃不到 還讓台灣么八,BioNTech
吵 活該 死好,BioNTech
不然他回說 很不高興嗎 笑死,BioNTech
雞巴毛是罵誰?,BioNTech
誰答腔就罵誰囉,BioNTech
那應該不是我,BioNTech
奇怪了，管國民黨幹嘛，綠共不是最,BioNTech
拜託 去年 9月BNT進三期 你能保證有,BioNTech
用？ 下單3000萬劑？ 你去賭場會這樣,BioNTech
玩,BioNTech
愛炫耀超前部屬，如果2020年三月已,BioNTech
德國那個嘴臉,BioNTech
經下注任何一支疫苗成功，國民黨只,BioNTech
應該拉 反正紀錄都保留,BioNTech
會被打到媽媽都認不出來，拿國民黨,BioNTech
笑死人，還在扯代理。當初BNT也有找台灣,BioNTech
投資啊。只是大頭症的蔡政府拒絕了,BioNTech
當藉口不覺得是笑話嗎？,BioNTech
事後證明早點投資疫苗是正確的，不,BioNTech
地區XD,BioNTech
就是超前部屬嗎？,BioNTech
你如果早點投資陽明 你也早發達了 這,BioNTech
種 如果...就.. 沒意義,BioNTech
拿國民黨會反對當藉口，純粹狗屁。,BioNTech
隨便啦 被中共吃主權豆腐也不是第一天了,BioNTech
拿超前部屬說嘴的不是我啊XDDDDDDDD,BioNTech
戰機不要亂飛你要叫台灣什麼名字我都隨,BioNTech
便,BioNTech
是綠共跟側翼啊，過去2020炫耀了一,BioNTech
唉被吃豆腐習慣了真的很悲哀,BioNTech
整年的超前部屬，現在反而不超前了,BioNTech
，怪國民黨會擋？？？,BioNTech
你不要否定台灣1年半的防守 這不是偶,BioNTech
然 但你可以罵DPP愛亂收割,BioNTech
我沒有否定，你別亂戴帽子。,BioNTech
我指出的事實是2020年3月上海復星,BioNTech
部屬疫苗了，反而台灣卻等到有效疫,BioNTech
苗名單出爐才準備採購，哈囉，掛號,BioNTech
排隊去吧！,BioNTech
領人民的錢在那邊大頭症 狗官哪,BioNTech
然後上海復星是BNT的股東兼代理商,BioNTech
，不跟上海復星買是想怎樣？,BioNTech
大中華區代理權範圍就是這樣  有種就買,BioNTech
莫得納 就沒這種問題了,BioNTech
台積電有出來嘴東嘴西？ 你又是什麼咖,BioNTech
2020三月部屬疫苗 那時中國那麼嚴重,BioNTech
你跟他說 吃屎會好他都吃 疫苗那時都,BioNTech
還沒看到鬼 你要部署什麼 又在時空之,BioNTech
術了,BioNTech
0.7%的股權 把台灣就劃進去大中華區,BioNTech
BNT估計也沒想到這事 但台灣倒大楣,BioNTech
所以我們的狗官跟綠粉一樣沒遠見,BioNTech
超前 呵呵,BioNTech
2020年三月太早，四月呢？五月呢？,BioNTech
官僚體系使然 看看這次微解封 你就知,BioNTech
道全台灣一樣 怕當出頭鳥,BioNTech
BNT沒想到的是居然有人可以跟代理買,BioNTech
卻選擇不買吧zzzzzz,BioNTech
沒國家授權 你看BNT賣不賣,BioNTech
下單個200萬劑叫做認真想買？,BioNTech
老實說 綠共覺得委屈可以不准,BioNTech
不要准了又在攬功 妓女都沒這麼賤,BioNTech
蟑螂就是蟑螂,BioNTech
政府殺人 垃圾側翼,BioNTech
每一篇都要提到授權 好啦 幹,BioNTech
蟑螂也太多了 垃圾側翼,BioNTech
我就問 為什麼以色列 新加坡這種人口比我,BioNTech
們少的國家能先買到疫苗?,BioNTech
蟑螂不要再說中國擋了 因為光頭原本要透過,BioNTech
林全跟上海買200萬劑,BioNTech
整天想繞過代理商，腦子長綠黴喔,BioNTech
你有眼光早點砸錢投資  總代理你也拿的到,BioNTech
人家有錢買總代理也不行  真的很丟臉,BioNTech
蟑螂吃到蟑螂藥大崩潰了,BioNTech
1000萬就可以發新聞稿…當初如果買3000萬,BioNTech
BNT應該更開心…,BioNTech
還在以色列 去看看BNT要求以色列要做,BioNTech
什麼 買多少 價格多少 有人功課都不,BioNTech
做 就那邊放槍,BioNTech
去年國民黨就叫你正當商業行為找代理了,BioNTech
，唬爛誰擋民進黨自己擋的。誰跟你講產,BioNTech
能出來了,BioNTech
標題和內文不符XD,BioNTech
所以現在加上紓困 你花了多少錢? 會不會,BioNTech
算帳?,BioNTech
蟑螂真噁心 這種屁股都擦,BioNTech
何時說不高興才是新聞吧？,BioNTech
還有臉提價格 為什麼政府採購貴郭董1億美,BioNTech
金? 噁心蟑螂來擦一下這屁股我看看,BioNTech
大部份人都高興 不過有人還是會不高興,BioNTech
去年的確3000劑被質疑 但你開個兩200,BioNTech
…是不是當人87,BioNTech
根據衛服部說法200萬就已讀不回，這應該不,BioNTech
能說是開心吧？,BioNTech
垃圾民進黨,BioNTech
還是要上海復興點頭啊 之前誰卡的 很,BioNTech
想到去年德國官員支支吾吾的樣子，反正$$,BioNTech
喜歡中國就去 不要一直杵在台灣拉屎,BioNTech
有綠共 會戴帽,BioNTech
花大錢?為何不代理新加坡?越南?等等,BioNTech
幹你娘的中屬德意志殖民地,BioNTech
為何只代理台灣、香港、澳門、中國大陸,BioNTech
因為大中華的英文叫Great China,BioNTech
內文是上海復星與BNT XD,BioNTech
200萬劑被已讀不回很正常吧 訂單太小了QQ,BioNTech
製造衝突的不就是德國疫苗？其他家有這,BioNTech
樣嗎？,BioNTech
某個正大教授表示： 幹 大內宣失敗,BioNTech
德跟中經濟上蠻麻吉的 給中代理大中華其實,BioNTech
合理 台灣本來就沒什國際地位 一堆人不,BioNTech
要認為台GG晶片無敵就莫明認為我們國際地,BioNTech
位突然提高很多 只是能見度提高 真有的收,BioNTech
益及跟其他國的交流還早呢= =,BioNTech
老是在那邊日韓新加坡都做得到什麼 我們怎,BioNTech
做不到= = 你平常國際什的又沒出席 新來的,BioNTech
卻想排前面 一堆人不知在想什,BioNTech
把個人平常能出國玩莫名投射成國家很國際,BioNTech
化 這根本兩碼子事,BioNTech
不管怎麼說台灣又被中國吃豆腐還是有點,BioNTech
不爽,BioNTech
一堆人不知道估狗微軟fb蘋果大中華區,BioNTech
也包台灣,BioNTech
腦一綠 智慧堪慮,BioNTech
中國別阻擾,BioNTech
側翼：根本沒大中華地區!是小英反殺了，台,BioNTech
灣贏了。,BioNTech
台灣地區人好了喇，不要太不滿,BioNTech
台灣的疫苗幾乎都是政府不用出錢的，,BioNTech
民進黨真的噁心,BioNTech
會這麼麻煩的原因就是復星把台灣列為中國,BioNTech
的一部分這在外交上政府不可能接受,BioNTech
但說實在的政府也能去買更多其他家就真的,BioNTech
是當初太小看變種病毒,BioNTech
上面再講幹話嗎？台灣不出席國際？林老師勒,BioNTech
垃圾支那國在那邊各種阻擋，你他媽面對國一,BioNTech
次就知道。幹你馬的垃圾支那賤畜做垃圾事，,BioNTech
好意思護航。操,BioNTech
打臉騙神跟時鐘,BioNTech
拿代理等於拿主權？我老闆品牌拿到大中,BioNTech
華地區代理=我老闆統治中國了,BioNTech
啪啪響亮,BioNTech
歐洲製造的啦 誰說是汁那貨,BioNTech
二戰完，大家對德國太仁慈,BioNTech
台灣地區  地區而已啦,BioNTech
我有看錯嗎？Bnt疫苗是上海復星跟bnt合,BioNTech
作開發？,BioNTech
為什麼企業買得到，政府買不到？然後企業,BioNTech
買到了，說是政府大力支持，雞吧毛不要臉,BioNTech
到極點,BioNTech
民進黨國會過半除非佔領立法院有啥過不了,BioNTech
的,BioNTech
我覺得為避免有心人士操作 CDC高官因親自,BioNTech
24小時盯生產藥劑 並親自押送回台 以確保,BioNTech
藥劑安全有效性,BioNTech
整天豆腐吃不停。,BioNTech
謝謝德國，也謝謝代理商。,BioNTech
上海復星兼任國台辦發言人當然是商業行,BioNTech
為,BioNTech
側翼手臂已經準備好囉,BioNTech
反正輪不到我,BioNTech
側翼手臂記得留給高端！國產愛你們,BioNTech
總有鐵粉喜歡抹黑造謠 煩死了,BioNTech
有綠共在,沒上海代理商
對大中華區有意見就摔爛蘋果手機阿,BioNTech
我們覺青堅決不打講台灣地區的公司,BioNTech
我想知道如果他們知道台灣有很多民,BioNTech
意代表跟側翼人士在抹黑他們，會不,BioNTech
會提告？,BioNTech
到中國再來台灣的，柯粉也不敢打吧...,BioNTech
推文裡還有人在說小心添加，說加料就加,BioNTech
料你以為買珍珠奶茶呀，到現在還相信這,BioNTech
種話的人真的智商偏低,BioNTech
五毛崩潰,BioNTech
德國左派白痴！讓放毒出來的拿別人,BioNTech
的購買權,BioNTech
中華民國表示：台灣地區有啥問題？不然,BioNTech
你是選哪國總統與立委？,BioNTech
推,BioNTech
完全執政不敢獨立只想用中華民國體制就,BioNTech
別在那邊靠北什麼地區來當提款機好嗎,BioNTech
總統兼任高端發言人都沒問題了不是嗎,BioNTech
提加料的根本智障，是不是軟Q看太多,BioNTech
資進蟑螂黨：,BioNTech
睜眼說瞎話的舔共德國怕未來沒台灣晶片,BioNTech
的雙B在美國特斯拉面前跟智障廢鐵一樣,BioNTech
才心不甘情不願的在那邊喊願意合作，幹,BioNTech
謝大使2050年3月在幹嗎,BioNTech
純粹就是民進黨跟綠蟑螂的中國情結包,BioNTech
袱而已，笑死,BioNTech
又不是在中國生產的東西是在卡什麼,BioNTech
帶風向的綠蟑們，死了那七百人你們也,BioNTech
有責任,BioNTech
$_$感到高興,BioNTech
推,BioNTech
腦粉苦暈在廁所，黨側翼說中國貨 哭哭唷,BioNTech
沒有加中國台灣，我覺得ok,BioNTech
為什麼寫出上海復興 憑什麼,BioNTech
高興這次沒有人檔了,BioNTech
台灣地區,BioNTech
Danke,BioNTech
沒關係啦，有疫苗就好,BioNTech
政府不投資，別人投資只能找人家代理啊,BioNTech
徐世榮教授XD,BioNTech
你知道輝瑞今年的單已經排到後年交貨了嗎,BioNTech
內文講的諾瓦瓦克斯，也早就知道有開發,BioNTech
你知道我們自己放棄多少跟疫苗接觸的機,BioNTech
會嗎，自己不預算中國打壓自己不預算疫,BioNTech
情爆發，超前部署什麼？,BioNTech
就是溢價買，沒辦法,BioNTech
你觀念有點小錯誤,BioNTech
武漢肺炎成為經常性致命疾病,BioNTech
需要國產疫苗  誰跟你還2年後3年後,BioNTech
這種就菜逼巴  中國文化的馬後炮觀念,BioNTech
你看中國疫苗  再爛  都要趕快做出來,BioNTech
用偷的  都要偷技術偷回來  有沒有?,BioNTech
日韓決策都是先代工後國產,BioNTech
代工超額利潤就少,BioNTech
講得要買就買得到似的,BioNTech
變種這麼多 當然就是用輝瑞或莫德納效,BioNTech
力比較高阿zz,BioNTech
你有先去看過novavax對各變種效力多少,BioNTech
嗎？,BioNTech
觀念真的是菜到不行 能一次做好偏要重,BioNTech
工 吃飽太閒？,BioNTech
台灣生技製藥技術都不差,BioNTech
如果可以協助有能力的廠商,BioNTech
簽授權代工 再弄個疫苗國家隊,BioNTech
應該是目前最佳解,BioNTech
依然持續找現貨獲捐贈 國產繼續研發,BioNTech
反正你能做 就趕快做  這很難??????????,BioNTech
啊如果你覺得你做不到   結果被你做出來,BioNTech
請問這件事是很難還是很簡單??????????,BioNTech
Novavax也是蛋白疫苗，不過應該比國產靠譜,BioNTech
只少都核准也都開始施打了,BioNTech
方法很多種啦   還有一堆明年才有人想到,BioNTech
那我問你   我今年先想到  先開始做,BioNTech
行不行???????????????????,BioNTech
反正你認為做出爛貨 大家打了有點效用,BioNTech
就好那也行 我可以跟你說疫苗重複施打,BioNTech
有很高機會無法產生抗原的 打了爛貨遇,BioNTech
上變種就乖乖等死,BioNTech
還在帶風向？,BioNTech
全世界每天幾千人在死的國家還這麼,BioNTech
多，台灣沒啥籌碼談。疫苗不是有錢,BioNTech
就能買。,BioNTech
9.24%內奸仔 配合中共刃支作戰,BioNTech
淺顯易懂的事實 一堆蟑螂悲憤 笑死,BioNTech
已經有這麼多買不到的證據，醒醒別裝,BioNTech
睡,BioNTech
消極作為害死一堆人,BioNTech
bnt事件就是個照妖鏡 照出在政府眼中,BioNTech
韭菜的命有多麼不值錢,BioNTech
Novavax和高端ㄧ樣用的是蛋白質次單位疫,BioNTech
苗，目前數據看起來效果不錯,BioNTech
Novavax沒有和中國沾上邊，政府應該不會,BioNTech
擋，就不知道人家賣不賣,BioNTech
你自己說疫苗開發緊急授權可以撈，那台,BioNTech
灣劇本很清楚了結論還下要買外國疫苗？,BioNTech
推,BioNTech
所以你是要三小掛?,BioNTech
德裔土耳其人,BioNTech
讚 留言 分享,BioNTech
開始造神了,BioNTech
土耳其人都長得很好看,BioNTech
八卦現在倒退成這樣？？,BioNTech
不像台灣人  太笨了  不會炒房炒股,BioNTech
,BioNTech
跟天下那種造神雜誌文章差不多,BioNTech
結婚當天都還到實驗室工作，好認真,BioNTech
看成圖勒  想說明明有圖啊,BioNTech
我以為要做成台灣啟示錄了,BioNTech
BBC跟做出最強疫苗的人都可以嫌,BioNTech
有沒有台灣高端疫苗創始人的故事？,BioNTech
有啊.跌停19根外國哪比得上臺灣,BioNTech
還好德國沒有蔡英文  不然鐵定完蛋,BioNTech
跌倒後換個名字再站起來,臺灣子韌性強
我乍看以為是豆豆先生研發的,BioNTech
別人想被你買了媽,BioNTech
新加坡表示,BioNTech
輪得到你,BioNTech
怎麼不乾脆買下美國,BioNTech
買下共產黨好了,BioNTech
買這種公司光是審就不知道審多久= =,BioNTech
中國直接把台積電買下來也能解決晶片問,BioNTech
買下DPP應該比較便宜,BioNTech
買下退步擋比較便宜~~,BioNTech
美國政府會介入,BioNTech
你這個邏輯直接去劫機疫苗不是更快,BioNTech
以前紫光集團高喊要併購台積電,BioNTech
郭董又不是布魯斯韋恩,BioNTech
好聰明喔 中共怎麼不把台積電買下來,BioNTech
你以為買的下來？,BioNTech
蘭德爾？,BioNTech
你要不要直接買火箭 飛去火星,BioNTech
別忘了BNT其中一個大股東是中國復星,BioNTech
人家去年有來問要不要投資，中央不肯。,BioNTech
真的在買菜了,BioNTech
BNT 現在市值 490億美金 買吧,BioNTech
你就去公開市場瘋狂買進他的股票,BioNTech
跟小粉紅一樣有得天獨厚的智慧,BioNTech
郭董的錢不夠,BioNTech
不如跟復星談把台灣區代理權買回較可能?,BioNTech
厲害了我的黨,BioNTech
少了最後一句 要看抹黑的是誰,BioNTech
之前那些抹黑的，還說別人又蠢又壞的，現在,BioNTech
還是裝沒事啊……,BioNTech
抹黑台灣防疫人員小粉紅最會,BioNTech
https//i.imgur.com/ePu4ceg.jpg,BioNTech
媽的連300萬都雙標,BioNTech
https//i.imgur.com/pVeApbr.jpg,BioNTech
別怪他們了，他們的腦子是綠色的,BioNTech
跟一般正常人的腦子不一樣,BioNTech
智缺到我以為台灣最近在傳染腦炎病毒,BioNTech
google一堆國外新聞在介紹疫苗,BioNTech
其實人家根本沒在理台灣這群瘋子。,BioNTech
送件啊，復興搞什？,BioNTech
淡水他是上海的啊,BioNTech
不然為什麼不能直接跟原廠買啊,BioNTech
沒差 政府疫苗夠多 不差BNT,BioNTech
再抹黑BNT 小心輝瑞把藍色小丸斷貨不賣台,BioNTech
灣XD,BioNTech
民進黨一堆造謠的立委，先罰300萬啦,BioNTech
https//i.imgur.com/Ko2rZ95.jpg,BioNTech
資進黨只會操弄反中 其他沒料,BioNTech
又變成是歐盟的鍋了,BioNTech
價錢是莫德納一半，當然被訂爆,BioNTech
所以你打哪隻 大陸同胞==？,BioNTech
你編劇喔,BioNTech
